"Census Profile, 2021 Census of Population",,,
For the 2021 Census  the reference period for income data is the calendar year 2020  unless otherwise specified.,,,
,,,
Median income - The median income of a specified group is the amount that divides the income distribution of that group into two halves  i.e.  the incomes of half of the units in that group are below the median  while those of the other half are above the median. Median incomes of individuals are calculated for those with income (positive or negative).,,,
,,,
11,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:,,
,,,
,,,
    *statistical units of social statistical programs such as persons  private households  census families and economic families;,,,
,,,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;,,,
,,,
    *statistical units of farm statistical programs such as farm operator and farm family.,,,
,,,
,,,
In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.,,,
,,,
In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.,,,
,,,
In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.,,,
,,,
In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.,,,
,,,
The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:,,,
,,,
,,,
    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);,,,
